1561
23;23023;Mahón;Lácteo;9;9;1;10;10;39;Mallorca
1;24001;Argañán;Cerdo;1;1;1;1;1;5;Salamanca
2;24002;Ciudad Rodrigo;Hostelería;3;2;1;3;3;12;Salamanca
3;24003;Tenebrón;Vacuno;1;1;1;1;1;5;Salamanca
4;24004;Lumbrales;Vacuno;1;1;1;1;2;6;Salamanca
5;24005;Vitigudino;Vacuno;2;1;1;2;1;7;Salamanca
6;24006;Barruecopardo;Vacuno;1;1;1;1;1;5;Salamanca
7;24007;Aldeadávila;Energía;1;1;1;1;1;5;Salamanca
8;24008;Sierra de Francia;Vacuno;1;1;1;2;2;7;Salamanca
9;24009;Béjar;Operarios;2;2;1;3;3;11;Salamanca
10;24010;Guijuelo;Cerdo;1;2;1;2;2;8;Salamanca
11;24011;Ledesma;Vacuno;2;1;1;2;1;7;Salamanca
12;24012;Carrascal;Cereal;1;1;1;2;2;7;Salamanca
13;24013;Calzada de Don Diego;Cereal;1;1;1;1;1;5;Salamanca
14;24014;Puente Romano;Universitarios;17;12;;10;12;51;Salamanca
15;24015;Oeste ;Hostelería;12;11;;11;11;45;Salamanca
16;24016;Garrido;Oficinistas;12;11;;10;12;45;Salamanca
17;24017;Santa Marta del Tormes;Dependientes;4;4;1;3;4;16;Salamanca
18;24018;Calvarrasa;Vacuno;1;1;1;1;3;7;Salamanca
19;24019;Carbajosa;Mecánicos;2;2;1;2;2;9;Salamanca
20;24020;Alba de Tormes;Cereal;2;2;1;2;2;9;Salamanca
21;24021;Navales;Cereal;1;1;1;1;1;5;Salamanca
22;24022;Peñaranda de Bracamonte;Cereal;2;1;1;2;2;8;Salamanca
23;24023;Las Villas;Técnicos;1;1;1;1;1;5;Salamanca
24;24024;Cantalapiedra;Cereal;1;1;1;1;1;5;Salamanca
25;24025;Armuña Alta;Hortalizas;1;1;1;1;1;5;Salamanca
26;24026;Villamayor;Minería;2;1;1;3;3;10;Salamanca
1;25001;Piedrahita;Aves de Corral;1;1;1;1;1;5;Ávila
2;25002;El Barco de Ávila;Empleados;1;1;1;1;1;5;Ávila
3;25003;Gil García;Vacuno;1;1;1;1;1;5;Ávila
4;25004;Candeleda;Ovino;1;1;1;1;1;5;Ávila
5;25005;Arenas de San Pedro;Hostelería;3;3;1;2;5;14;Ávila
6;25006;Sierra de Gredos;Hostelería;1;1;1;1;1;5;Ávila
7;25007;Piedralaves;Vacuno;2;2;1;2;2;9;Ávila
8;25008;Alberche;Vacuno;2;2;1;3;3;11;Ávila
9;25009;Solosancho;Cereal;1;1;1;1;1;5;Ávila
10;25010;Gemuño;Cereal;1;1;1;1;1;5;Ávila
11;25011;Ávila;Dependientes;12;12;1;12;12;49;Ávila
12;25012;Arevalillo;Ovino;1;1;1;1;1;5;Ávila
13;25013;Fontilveros;Cereal;1;1;1;1;1;5;Ávila
14;25014;Las Berlanas;Cereal;1;1;1;1;1;5;Ávila
15;25015;Ojos Albos;Aves de Corral;1;1;1;1;1;5;Ávila
16;25016;Madrigal de las Altas Torres;Cereal;1;1;1;1;2;6;Ávila
17;25017;Nava de Arévalo;Cereal;1;1;1;1;2;6;Ávila
18;25018;Arévalo;Cereal;2;1;1;2;2;8;Ávila
1;26001;Cuéllar;Hotalizas;2;2;1;2;2;9;Segovia
2;26002;Coca;Madera;1;1;1;2;2;7;Segovia
3;26003;Nava de la Asunción;Cereal;2;1;1;2;2;8;Segovia
4;26004;Garcillán;Cereal;1;1;1;1;1;5;Segovia
5;26005;El Espinar;Madera;2;2;1;4;3;12;Segovia
6;26006;Segovia;Operarios;9;10;1;10;10;40;Segovia
7;26007;San Ildefonso;Madera;2;1;1;3;3;10;Segovia
8;26008;La Lastrilla;Oficinistas;2;1;1;1;2;7;Segovia
9;26009;Navafría;Madera;1;1;1;1;1;5;Segovia
10;26010;Arcones;Aves de Corral;1;1;1;1;1;5;Segovia
11;26011;Riaza-Ayllón;Cereal;1;1;1;1;1;5;Segovia
12;26012;Montejo de la Vega;Agua;1;1;1;1;1;5;Segovia
13;26013;Sepúlveda;Cerdo;1;1;1;1;2;6;Segovia
14;26014;Cantalejo;Cereal;1;1;1;1;2;6;Segovia
15;26015;Turégano;Cereal;1;1;1;1;1;5;Segovia
16;26016;Carbonero el Mayor;Cerdo;1;1;1;1;1;5;Segovia
17;26017;Olombrada;Cereal;1;1;1;1;1;5;Segovia
18;26018;Sacramenia;Cereal;1;1;1;1;1;5;Segovia
1;27001;Bermillo;Vacuno;2;2;1;2;2;9;Zamora
2;27002;Carbajáles de Alba;Transportistas;2;1;1;1;1;6;Zamora
3;27003;Tábara;Vacuno;1;1;1;1;1;5;Zamora
4;27004;Alcañices;Lácteo;2;1;1;1;2;7;Zamora
5;27005;Morales del Vino;Lácteo;2;2;1;1;2;8;Zamora
6;27006;Fuentesaúco;Viña;2;1;1;1;2;7;Zamora
7;27007;Toro;Viña;2;2;1;2;2;9;Zamora
8;27008;Zamora;Dependientes;14;14;1;12;15;56;Zamora
9;27009;Cubillos;Cereal;1;1;1;1;1;5;Zamora
10;27010;Morales de Toro;Viña;1;1;1;1;2;6;Zamora
11;27011;Villalpando;Cereal;1;1;1;2;2;7;Zamora
12;27012;Barcial del Barco;Viña;1;1;1;1;1;5;Zamora
13;27013;Benavente;Mecánicos;3;3;1;4;4;15;Zamora
14;27014;Camarzana de Tera;Cerdo;1;1;1;1;1;5;Zamora
15;27015;Sanabria;Lácteo;1;1;1;1;1;5;Zamora
1;28001;Villalón de Campos;Cereal;1;1;1;1;1;5;Valladolid
2;28002;Vega de Ruiponce;Vacuno;1;1;1;1;1;5;Valladolid
3;28003;Medina de Rioseco;Cereal;1;1;1;2;2;7;Valladolid
4;28004;Castromonte;Cereal;1;1;1;1;1;5;Valladolid
5;28005;Villanubla;Empleados;1;1;1;1;1;5;Valladolid
6;28006;Castronuño;Energía;1;1;1;1;1;5;Valladolid
7;28007;Villalar;Cereal;1;1;1;1;1;5;Valladolid
8;28008;Tordesillas ;Dependientes;2;1;1;2;2;8;Valladolid
9;28009;Alaejos;Cereal;1;1;1;1;1;5;Valladolid
10;28010;Medina del Campo;Operarios;3;4;1;4;4;16;Valladolid
11;28011;Velascálvaro;Cereal;1;1;1;1;1;5;Valladolid
12;28012;Lomoviejo;Cereal;1;1;1;1;1;5;Valladolid
13;28013;Olmedo;Cereal;1;1;1;1;2;6;Valladolid
14;28014;Íscar;Cereal;2;2;1;3;3;11;Valladolid
15;28015;Matapozuelos;Aves de Corral;1;2;1;2;1;7;Valladolid
16;28016;Portillo;Cereal;2;2;1;3;3;11;Valladolid
17;28017;Laguna de Duero;Operarios;5;3;1;5;5;19;Valladolid
18;28018;Cigales;Cereal;1;1;1;2;2;7;Valladolid
19;28019;Tudela de Duero;Hortalizas;2;1;1;2;2;8;Valladolid
20;28020;Encomienda-Simancas;Empleados;5;6;1;6;6;24;Valladolid
21;28021;Girón ;Transportistas;6;6;0;6;6;24;Valladolid
22;28022;Barrio España;Empleados;3;3;0;3;3;12;Valladolid
23;28023;Redondilla;Universitarios;14;15;;16;17;62;Valladolid
24;28024;Sagrado Corazón;Oficinistas;20;21;;19;26;86;Valladolid
25;28025;Pajarillos-Delicias;Operarios;19;17;1;22;23;82;Valladolid
26;28026;Cistérniga;Dependientes;2;2;1;1;1;7;Valladolid
27;28027;Villavaquerín;Cereal;1;1;1;1;1;5;Valladolid
28;28028;Fombellida;Cereal;1;1;1;1;1;5;Valladolid
29;28029;Pesquera;Viña;1;1;1;1;1;5;Valladolid
30;28030;Peñafiel;Dependientes;1;1;1;1;1;5;Valladolid
31;28031;Campaspero;Cereal;2;1;1;2;1;7;Valladolid
1;29001;San Esteban de Gormaz;Operarios;1;1;1;1;0;4;Soria
2;29002;Burgo de Osma;Cereal;1;1;1;2;2;7;Soria
3;29003;San Lorenzo de Yagüe;Madera;1;1;1;1;1;5;Soria
4;29004;Berlanga;Cerdo;1;0;1;1;0;3;Soria
5;29005;Almazán;Cereal;1;1;1;2;1;6;Soria
6;29006;Medinaceli;Cerdo;1;0;1;1;1;4;Soria
7;29007;Almazul;Cerdo;1;0;1;1;0;3;Soria
8;29008;Ólvega-Agreda;Operarios;1;1;1;2;2;7;Soria
9;29009;Gómara;Cerdo;1;0;1;1;0;3;Soria
10;29010;San Pedro Manrique;Cerdo;1;1;1;1;1;5;Soria
11;29011;El Valle;Madera;1;0;1;0;0;2;Soria
12;29012;Vinuesa;Madera;2;2;1;3;3;11;Soria
13;29013;Garray;Cerdo;1;0;1;1;0;3;Soria
14;29014;Soria;Dependientes;7;7;1;8;9;32;Soria
15;29015;Golmayo;Cereal;1;1;1;1;1;5;Soria
1;30001;Fabero;Minería;6;4;1;7;6;24;León
2;30002;Carracedelo;Madera;4;4;1;4;4;17;León
3;30003;Ponferrada;Operarios;12;13;1;14;14;54;León
4;30004;Bembibre;Minería;6;5;1;7;7;26;León
5;30005;Villablino;Minería;2;2;1;3;3;11;León
6;30006;La Robla;Energía;2;2;1;3;2;10;León
7;30007;Boñar;Madera;2;1;1;2;2;8;León
8;30008;Riaño;Hostelería;2;1;1;1;1;6;León
9;30009;Encinedo-Luyego;Minería;1;1;1;2;1;6;León
10;30010;Astorga;Dependientes;3;3;1;2;3;12;León
11;30011;Carrizo de la Ribera;Cereal;2;1;1;2;2;8;León
12;30012;Villarejo de Órbigo;Cereal;1;1;1;2;2;7;León
13;30013;La Bañeza ;Cereal;3;3;1;3;3;13;León
14;30014;Santa Elena;Empleados;1;1;1;1;1;5;León
15;30015;Villadangos;Transportistas;2;2;1;2;2;9;León
16;30016;Santa María;Cereal;1;1;1;1;1;5;León
17;30017;Alija del Infantado;Cereal;1;1;1;1;1;5;León
18;30018;Valderas;Cereal;1;1;1;1;1;5;León
19;30019;Laguna de Negrillos;Aves de Corral;1;1;1;1;1;5;León
20;30020;Valencia de Don Juan;Operarios;1;2;1;2;2;8;León
21;30021;Villaturiel;Cereal;1;1;1;1;1;5;León
22;30022;Sahagún;Dependientes;1;1;1;1;1;5;León
23;30023;Burgo Ranero;Cereal;1;1;1;1;1;5;León
24;30024;Almanza;Cereal;1;1;1;1;1;5;León
25;30025;Bernesga;Dependientes;11;12;;11;11;45;León
26;30026;Santo Domingo;Oficinistas;10;10;;9;11;40;León
27;30027;San Marcos;Empleados;11;8;;12;12;43;León
28;30028;San Andrés del Rabanedo;Dependientes;6;5;1;5;6;23;León
29;30029;Sariegos;Oficinistas;1;1;1;1;1;5;León
30;30030;Villaquilambre;Técnicos;3;4;1;4;3;15;León
31;30031;Garrafe de Torio;Madera;1;0;1;1;1;4;León
32;30032;Valdefresno;Cereal;1;0;1;1;1;4;León
1;31001;Cervera de Pisuegra;Hostelería;3;3;1;3;4;14;Palencia
2;31002;Aguilar de Campoo;Operarios;1;1;1;2;2;7;Palencia
3;31003;Pomar;Cereal;1;1;1;1;1;5;Palencia
4;31004;Herrera de Pìsuegra;Cereal;1;1;1;2;2;7;Palencia
5;31005;Valdavia;Cereal;1;1;1;1;1;5;Palencia
6;31006;Saldaña;Leguminosa;1;1;1;1;1;5;Palencia
7;31007;Arconada;Cereal;1;1;1;1;1;5;Palencia
8;31008;Carrión de los Condes;Cereal;1;1;1;1;1;5;Palencia
9;31009;Villada;Cereal;1;1;1;1;1;5;Palencia
10;31010;Villarramiel;Cereal;1;1;1;1;1;5;Palencia
11;31011;Paredes de la Nava;Mecánicos;1;1;1;1;1;5;Palencia
12;31012;Becerril de Campos;Cereal;1;1;1;1;2;6;Palencia
13;31013;Manquillos;Leguminosa;1;1;1;1;1;5;Palencia
14;31014;Frómista;Cereal;2;1;1;2;1;7;Palencia
15;31015;Ave María;Dependientes;9;11;;7;9;36;Palencia
16;31016;El Carmen;Transportistas;9;6;;11;10;36;Palencia
17;31017;Torquemada;Cereal;1;1;1;1;1;5;Palencia
18;31018;Venta de Baños;Operarios;3;2;1;4;4;14;Palencia
1;32001;Villarcayo;Hostelería;2;3;1;2;2;10;Burgos
2;32002;Medina de Pomar;Cereal;2;3;1;3;3;12;Burgos
3;32003;Santa Gadea del Cid;Cereal;1;1;1;1;0;4;Burgos
4;32004;Miranda de Ebro;Operarios;7;7;1;8;9;32;Burgos
5;32005;Treviño;Cereal;1;0;1;1;0;3;Burgos
6;32006;Pancorbo;Aves de Corral;1;0;1;1;1;4;Burgos
7;32007;Briviesca;Cereal;1;1;1;2;1;6;Burgos
8;32008;Rojas;Cereal;1;0;1;1;0;3;Burgos
9;32009;Poza de la Sal;Energía;0;0;1;1;0;2;Burgos
10;32010;Oña;Leguminosa;1;1;1;1;1;5;Burgos
11;32011;Santa María del Invierno;Cereal;0;0;1;1;1;3;Burgos
12;32012;Merindad ;Mecánicos;1;1;1;0;0;3;Burgos
13;32013;Valle de Sedano;Hostelería;0;0;1;1;1;3;Burgos
14;32014;Villadiego;Cereal;2;1;1;2;2;8;Burgos
15;32015;Quintanadueñas;Cereal;1;1;1;1;2;6;Burgos
16;32016;Estépar;Empleados;1;0;1;1;0;3;Burgos
17;32017;Arcos de la Llana;Empleados;1;0;1;1;1;4;Burgos
18;32018;Villalbilla de Burgos;Técnicos;0;1;1;1;1;4;Burgos
19;32019;Las Huelgas;Universitarios;8;7;1;7;10;33;Burgos
20;32020;Arco de Santa María;Hostelería;5;6;;5;5;21;Burgos
21;32021;San Julián;Técnicos;14;11;1;12;12;50;Burgos
22;32022;Gamonal;Operarios;12;9;1;14;17;53;Burgos
23;32023;Orbaneja;Aves de Corral;1;0;1;1;1;4;Burgos
24;32024;Quintanilla;Cereal;0;0;1;1;1;3;Burgos
25;32025;Belorado;Cereal;1;1;1;1;1;5;Burgos
26;32026;Pradoluengo;Dependientes;1;1;1;1;1;5;Burgos
27;32027;Campolara ;Cereal;0;0;1;1;1;3;Burgos
28;32028;Salas de los Infantes;Vacuno;1;1;1;1;1;5;Burgos
29;32029;Quintanar de la Sierra;Madera;1;1;1;1;1;5;Burgos
30;32030;Villahoz;Cereal;1;1;1;1;1;5;Burgos
31;32031;Villamanzo;Cereal;1;0;1;1;1;4;Burgos
32;32032;Lerma;Mecánicos;1;1;1;1;2;6;Burgos
33;32033;Sotillo de la Ribera;Cereal;1;0;1;1;1;4;Burgos
34;32034;Caleruega;Cereal;1;0;1;1;1;4;Burgos
35;32035;Roa;Viña;1;1;1;1;1;5;Burgos
36;32036;Castrillo de la Vega;Cereal;1;0;1;1;0;3;Burgos
37;32037;Adrada de Haza;Leguminosa;1;0;1;1;1;4;Burgos
38;32038;Vadocondes;Cereal;1;0;1;1;1;4;Burgos
39;32039;Aranda de Duero;Operarios;5;6;1;9;6;27;Burgos
40;32040;Gumiel de Izán;Viña;1;0;1;1;0;3;Burgos
41;32041;La Viña;Cereal;1;0;1;1;1;4;Burgos
1;33001;San Martín de Valdeiglesias;Viña;3;3;1;3;5;15;Madrid
2;33002;Navalcarnero;Viña;7;5;1;6;7;26;Madrid
3;33003;Valdemorillo;Cerdo;1;1;1;2;2;7;Madrid
4;33004;San Lorenzo del Escorial;Turismo;7;7;1;6;6;27;Madrid
5;33005;Galapagar;Hostelería;6;7;1;6;7;27;Madrid
6;33006;Collado Villalba;Dependientes;15;13;1;14;17;60;Madrid
7;33007;Rascafría;Madera;4;4;1;5;4;18;Madrid
8;33008;Hoyo de Manzanares;Dependientes;9;7;1;7;9;33;Madrid
9;33009;Colmenar Viejo;Vacuno;29;21;1;32;33;116;Madrid
10;33010;Daganzo;Cereal;5;4;1;6;6;22;Madrid
11;33011;Algete;Cereal;9;8;1;8;11;37;Madrid
12;33012;Guadalix de la Sierra;Vacuno;3;2;1;3;3;12;Madrid
13;33013;Torrelaguna;Energía;2;2;1;1;2;8;Madrid
14;33014;Buitrago de Lozoya;Agua;2;1;1;2;2;8;Madrid
15;33015;San Sebastián de los Reyes;Audiovisual;20;16;1;21;20;78;Madrid
16;33016;Valdelasfuentes;Profesionales;7;6;;6;7;26;Madrid
17;33017;Coronación;Operarios;16;16;1;17;18;68;Madrid
18;33018;La Moraleja;Profesionales;3;3;;2;4;12;Madrid
19;33019;Paracuellos del Jarama;;6;4;1;5;5;21;Madrid
20;33020;Coslada;;17;15;1;21;21;75;Madrid
21;33021;San Fernando de Henares;Operarios;8;7;1;10;9;35;Madrid
22;33022;Rivas;;25;25;1;27;32;110;Madrid
23;33023;Torrejón de Ardoz;Operarios;27;22;1;36;39;125;Madrid
24;33024;Villalbilla;Empleados;6;5;1;8;8;28;Madrid
25;33025;La Garena;Operarios;13;10;1;12;12;48;Madrid
26;33026;Alcalá Vieja;Turismo;15;12;;12;16;55;Madrid
27;33027;El Ensanche;Universitarios;9;8;;9;11;37;Madrid
28;33028;Virgen del Val;Transportistas;12;9;;15;14;50;Madrid
29;33029;San Martín de la Vega;Empleados;4;4;1;4;4;17;Madrid
30;33030;Arganda del Rey;Operarios;11;8;1;13;15;48;Madrid
31;33031;Campo Real;Olivar;4;2;1;4;5;16;Madrid
32;33032;Chinchón;Cereal;4;2;1;5;5;17;Madrid
33;33033;Villarejo de Salvanés;Viña;4;3;1;6;5;19;Madrid
34;33034;Villaconejos;Hortalizas;1;1;1;1;1;5;Madrid
35;33035;Aranjuez;Hostelería;12;13;1;12;14;52;Madrid
36;33036;Ciempozuelos;Hortalizas;4;3;1;5;6;19;Madrid
37;33037;Valdemoro;Transportistas;17;14;1;19;21;72;Madrid
38;33038;Griñón;Empleados;14;8;1;15;14;52;Madrid
39;33039;Villaviciosa de Odón;Dependientes;5;6;1;5;8;25;Madrid
40;33040;Brunete;Dependientes;6;7;1;6;7;27;Madrid
41;33041;Banda Oeste;Profesionales;53;52;1;49;51;206;Madrid
42;33042;Pozuelo de Alarcón;Oficinistas;22;22;1;15;22;82;Madrid
43;33043;Móstoles;Empleados;52;46;1;55;51;205;Madrid
44;33044;Alcorcón Sur;Hostelería;19;21;1;18;20;79;Madrid
45;33045;Alcorcón Norte;Operarios;20;18;1;22;24;85;Madrid
46;33046;Fuenlabrada;Operarios;45;41;1;47;49;183;Madrid
47;33047;San Nicasio;Universitarios;11;12;;9;12;44;Madrid
48;33048;Severo Ochoa;Empleados;21;17;;21;24;83;Madrid
49;33049;Zarzaquemada;Dependientes;11;15;1;12;12;51;Madrid
50;33050;Getafe Norte;Operarios;24;17;1;24;22;88;Madrid
51;33051;Getafe Sur;Transportistas;23;19;1;24;27;94;Madrid
52;33052;Parla;Empleados;28;29;1;28;31;117;Madrid
53;33053;Pinto;Transportistas;11;11;1;11;11;45;Madrid
54;33054;Las Águilas;Operarios;12;8;1;8;9;38;Madrid
55;33055;Aluche;Hostelería;16;13;;18;16;63;Madrid
56;33056;Lucero;Empleados;29;21;;29;28;107;Madrid
57;33057;Carabanchel;;69;46;;58;59;232;Madrid
58;33058;Usera;Dependientes;15;18;;15;15;63;Madrid
59;33059;Orcasitas;Mecánicos;16;12;;13;17;58;Madrid
60;33060;Villaverde Bajo;Operarios;22;14;1;21;23;81;Madrid
61;33061;Villaverde Alto;Operarios;18;13;1;19;18;69;Madrid
62;33062;Entrevías;Taxistas;9;6;;9;9;33;Madrid
63;33063;Numancia;Empleados;23;16;;22;26;87;Madrid
64;33064;Palomeras;Transportistas;22;15;;22;23;82;Madrid
65;33065;Villa;Operarios;23;15;1;28;29;96;Madrid
66;33066;Arganzuela;Profesionales;40;26;;34;37;137;Madrid
67;33067;Retiro;Oficinistas;27;27;;29;28;111;Madrid
68;33068;Lavapiés;Riders;17;16;;19;15;67;Madrid
69;33069;Gran Vía;Oficinistas;16;17;;11;15;59;Madrid
70;33070;Argüelles;Profesionales;6;5;;5;6;22;Madrid
71;33071;Ciudad Universitaria;Universitarios;10;7;;8;11;36;Madrid
72;33072;Aravaca;Universitarios;12;11;;10;12;45;Madrid
73;33073;El Plantío;Oficinistas;1;1;;1;1;4;Madrid
74;33074;Chamberí;Oficinistas;30;27;;28;34;119;Madrid
75;33075;Salamanca;Profesionales;35;31;;29;36;131;Madrid
76;33076;Cruz del Rayo;Oficinistas;18;18;;17;16;69;Madrid
77;33077;Tetúan;Hostelería;34;32;;33;36;135;Madrid
78;33078;Chamartín;Hostelería;15;16;;16;15;62;Madrid
79;33079;Fuencarral;Finanzas;17;15;;16;16;64;Madrid
80;33080;Barrio del Pilar;;49;34;;37;37;157;Madrid
81;33081;Hortaleza;Empleados;45;41;;43;43;172;Madrid
82;33082;Barajas;Transportistas;11;9;;10;10;40;Madrid
83;33083;Canillejas;Empleados;12;10;;11;10;43;Madrid
84;33084;San Blas;Técnicos;26;19;1;28;25;99;Madrid
85;33085;Ciudad Lineal;Audiovisual;53;45;;52;51;201;Madrid
86;33086;Moratalaz;;25;17;;25;21;88;Madrid
87;33087;Vicálvaro;Transportistas;19;12;1;14;17;63;Madrid
1;34001;Haro;Viña;2;2;1;3;4;12;Logroño
2;34002;Santo Domingo de la Calzada;Cereal;3;2;1;4;4;14;Logroño
3;34003;Ezcaray;Hostelería;1;1;1;1;1;5;Logroño
4;34004;Nájera;Operarios;3;2;1;5;3;14;Logroño
5;34005;Cameros;Madera;1;1;1;1;1;5;Logroño
6;34006;Murillo;Cereal;3;3;1;4;5;16;Logroño
7;34007;Lardero;Viña;2;2;1;4;9;18;Logroño
8;34008;Logroño Oeste;Dependientes;14;19;1;14;15;63;Logroño
9;34009;Logroño Este;Empleados;16;14;1;19;22;72;Logroño
10;34010;Arnedo;Operarios;4;4;1;6;6;21;Logroño
11;34011;Calahorra;Viña;5;5;1;6;5;22;Logroño
12;34012;Alfaro;Viña;6;4;1;7;7;25;Logroño
13;34013;Cervera del Río Alhama;Viña;1;1;1;1;1;5;Logroño
1;35001;Albarracín;Hostelería;1;1;1;1;1;5;Teruel
2;35002;Villel;Aves de Corral;1;0;1;1;1;4;Teruel
3;35003;Teruel;Hostelería;8;7;1;6;8;30;Teruel
4;35004;Cella;Técnicos;2;1;1;3;2;9;Teruel
5;35005;Jiloca;Cereal;2;2;1;2;2;9;Teruel
6;35006;Orrios;Cerdo;1;0;1;1;0;3;Teruel
7;35007;Utrillas;Operarios;1;1;1;2;2;7;Teruel
8;35008;Arcos de las Salinas;Madera;1;0;1;1;0;3;Teruel
9;35009;Sarrión;Hostelería;1;1;1;0;0;3;Teruel
10;35010;Mora de Rubielos;Hostelería;1;1;1;0;1;4;Teruel
11;35011;Cantavieja;Cerdo;1;1;1;2;2;7;Teruel
12;35012;Matarraña;Cereal;1;1;1;2;2;7;Teruel
13;35013;Calanda;Cerdo;2;2;1;2;2;9;Teruel
14;35014;Alcañiz;Oficinistas;4;3;1;3;3;14;Teruel
15;35015;Andorra;Cereal;1;1;1;2;2;7;Teruel
16;35016;Bajo Martín;Cerdo;1;1;1;2;1;6;Teruel
1;36001;Ateca;Fruta;1;1;1;2;2;7;Zaragoza
2;36002;Villalenga;Viña;1;0;1;1;1;4;Zaragoza
3;36003;Calcena;Cerdo;1;0;1;1;0;3;Zaragoza
4;36004;Illueca;Operarios;3;1;1;2;2;9;Zaragoza
5;36005;Calatayud;Hostelería;5;4;1;5;6;21;Zaragoza
6;36006;Orera;Viña;1;0;1;1;1;4;Zaragoza
7;36007;Maluenda;Fruta;1;1;1;1;1;5;Zaragoza
8;36008;Daroca;Viña;1;1;1;1;2;6;Zaragoza
9;36009;Cariñena;Viña;2;1;1;2;3;9;Zaragoza
10;36010;Lécera;Empleados;0;1;1;1;0;3;Zaragoza
11;36011;Belchite;Olivar;1;1;1;1;0;4;Zaragoza
12;36012;Tarazona;Técnicos;2;2;1;3;3;11;Zaragoza
13;36013;Campo de Borja;Viña;3;2;1;3;3;12;Zaragoza
14;36014;Alagón;Operarios;4;4;1;5;6;20;Zaragoza
15;36015;Épila;Cereal;2;2;1;3;2;10;Zaragoza
16;36016;La Almunia;Fruta;4;3;1;4;5;17;Zaragoza
17;36017;Muel;Mecánicos;1;1;1;1;0;4;Zaragoza
18;36018;Cadrete;Cerdo;3;2;1;3;3;12;Zaragoza
19;36019;Fuentes de Ebro;Cereal;1;1;1;1;1;5;Zaragoza
20;36020;Garrapinillos;Técnicos;2;1;1;2;2;8;Zaragoza
21;36021;Casablanca;Dependientes;10;5;;8;11;34;Zaragoza
22;36022;San José;Empleados;34;28;;35;39;136;Zaragoza
23;36023;Romareda;Universitarios;12;12;;12;15;51;Zaragoza
24;36024;Valdefierro;Transportistas;11;7;;10;10;38;Zaragoza
25;36025;El Pilar;Oficinistas;22;25;;23;26;96;Zaragoza
26;36026;Delicias;Empleados;29;30;;29;31;119;Zaragoza
27;36027;Rey Fernando;Hostelería;36;29;;31;33;129;Zaragoza
28;36028;Santa Isabel;Operarios;3;3;1;4;3;14;Zaragoza
29;36029;Utebo;Hortalizas;4;3;1;6;7;21;Zaragoza
30;36030;Alfajarín;Cerdo;1;0;1;3;2;7;Zaragoza
31;36031;Villanueva de Gállego;Cereal;2;1;1;2;2;8;Zaragoza
32;36032;Zuera;Aves de Corral;2;1;1;2;2;8;Zaragoza
33;36033;Ejea de los Caballeros;Cereal;5;6;1;7;7;26;Zaragoza
34;36034;Luna;Vacuno;1;1;1;1;1;5;Zaragoza
35;36035;Jacetania Baja;Madera;1;1;1;1;1;5;Zaragoza
36;36036;Quinto;Cerdo;2;1;1;3;2;9;Zaragoza
37;36037;Caspe;Operarios;2;1;1;2;2;8;Zaragoza
38;36038;Fabara;Cerdo;1;1;1;1;2;6;Zaragoza
1;37001;Canfranc;Madera;1;1;1;1;1;5;Huesca
2;37002;Bailo;Lácteo;1;0;1;1;0;3;Huesca
3;37003;Jaca;Turismo;2;3;1;2;3;11;Huesca
4;37004;Sabiñabigo;Operarios;2;1;1;3;3;10;Huesca
5;37005;Ordesa;Turismo;1;1;1;1;1;5;Huesca
6;37006;Ainsa;Agua;1;0;1;1;1;4;Huesca
7;37007;Benasque;Aves de Corral;1;1;1;1;1;5;Huesca
8;37008;Graus;Cereal;2;1;1;1;2;7;Huesca
9;37009;Ayerbe;Cerdo;1;0;1;1;0;3;Huesca
10;37010;Almudévar;Transportistas;1;1;1;1;1;5;Huesca
11;37011;Huesca;Operarios;10;12;1;12;14;49;Huesca
12;37012;La Sotonera;Cereal;1;1;1;1;0;4;Huesca
13;37013;Novales;Cerdo;1;0;1;1;0;3;Huesca
14;37014;Guara;Cerdo;0;1;1;1;0;3;Huesca
15;37015;Salas Altas;Cereal;1;0;1;1;0;3;Huesca
16;37016;Barbastro;Cerdo;1;1;1;1;0;4;Huesca
17;37017;El Grado;Viña;1;0;1;1;0;3;Huesca
18;37018;Monzón;Operarios;4;3;1;4;5;17;Huesca
19;37019;Binaced;Cereal;1;0;1;1;0;3;Huesca
20;37020;Alcolea;Cerdo;1;0;1;1;1;4;Huesca
21;37021;Ballovar;Cerdo;2;2;1;2;2;9;Huesca
22;37022;Fraga;Aves de Corral;3;3;1;3;4;14;Huesca
23;37023;Tamarite;Vacuno;2;1;1;3;2;9;Huesca
24;37024;Binéfar;Vacuno;2;2;1;2;2;9;Huesca
25;37025;Valfarta;Cerdo;1;0;1;1;0;3;Huesca
26;37026;Sariñena;Cereal;1;1;1;1;1;5;Huesca
27;37027;Lanaja;Cerdo;2;2;1;3;3;11;Huesca
1;38001;Montsia;Arroz;16;10;1;17;16;60;Tarragona
2;38002;Deltebre;Arroz;6;6;1;7;5;25;Tarragona
3;38003;Tortosa;Hostelería;7;7;1;7;7;29;Tarragona
4;38004;Roquetes;Olivar;2;1;1;3;3;10;Tarragona
5;38005;Terra Alta;Viña;2;1;1;3;3;10;Tarragona
6;38006;Mòras;Operarios;2;1;1;2;2;8;Tarragona
7;38007;Vandellòs;Nuclear;2;1;1;1;2;7;Tarragona
8;38008;Benissanet;Cereal;1;1;1;1;1;5;Tarragona
9;38009;Ascó;Nuclear;2;1;1;2;3;9;Tarragona
